bis_player_id,pick_round,pick_number,round_pick_number,rank,pick_value,signing_bonus,scouting_report,blurb,headshot_link,is_drafted,is_pass,year,home_city,home_state,home_country,school_name,school_school_class,school_country,school_state,school_city,person_id,person_full_name,person_link,person_first_name,person_last_name,person_primary_number,person_birth_date,person_current_age,person_birth_city,person_birth_state_province,person_birth_country,person_height,person_weight,person_active,person_use_name,person_use_last_name,person_middle_name,person_boxscore_name,person_gender,person_is_player,person_is_verified,person_draft_year,person_name_first_last,person_name_slug,person_first_last_name,person_last_first_name,person_last_init_name,person_init_last_name,person_full_fml_name,person_full_lfm_name,person_strike_zone_top,person_strike_zone_bottom,person_name_title,person_name_suffix,person_name_matrilineal,person_primary_position_code,person_primary_position_name,person_primary_position_type,person_primary_position_abbreviation,person_bat_side_code,person_bat_side_description,person_pitch_hand_code,person_pitch_hand_description,team_all_star_status,team_id,team_name,team_link,team_spring_league_id,team_spring_league_name,team_spring_league_link,team_spring_league_abbreviation,draft_type_code,draft_type_description,npl_name
5025149,10,307,21,NA,150600,25000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805374/headshot/draft/current",TRUE,FALSE,2022,Pittsburgh,Pennsylvania,USA,Queens University of Charlotte,4YR SR,USA,NC,NA,805374,Tanner Jacobson,/api/v1/people/805374,Tanner,Jacobson,NA,2000-01-24,23,Pittsburgh,PA,USA,"6' 1""",190,TRUE,Tanner,Jacobson,Alan,Jacobson,M,TRUE,TRUE,2022,Tanner Jacobson,tanner-jacobson-805374,Tanner Jacobson,"Jacobson, Tanner","Jacobson, T",T Jacobson,Tanner Alan Jacobson,"Jacobson, Tanner Alan",3.411,1.565,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,138,St. Louis Cardinals,/api/v1/teams/138,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Jacobson, Tanner"
804695,10,308,22,NA,150400,7500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/686657/headshot/draft/current",TRUE,FALSE,2022,Santa Barbara,California,USA,University of San Diego,4YR 5S,USA,CA,NA,686657,Ian Churchill,/api/v1/people/686657,Ian,Churchill,NA,1999-02-28,23,Santa Barbara,CA,USA,"6' 2""",190,TRUE,Ian,Churchill,Anthony,Churchill,M,TRUE,TRUE,2022,Ian Churchill,ian-churchill-686657,Ian Churchill,"Churchill, Ian","Churchill, I",I Churchill,Ian Anthony Churchill,"Churchill, Ian Anthony",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,141,Toronto Blue Jays,/api/v1/teams/141,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Churchill, Ian"
5017833,10,309,23,NA,150000,7500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/806190/headshot/draft/current",TRUE,FALSE,2022,Tulsa,OK,USA,Oral Roberts U,4YR JR,USA,OK,Tulsa,806190,Isaac Coffey,/api/v1/people/806190,Isaac,Coffey,NA,2000-06-21,22,Goleta,CA,USA,"6' 1""",205,TRUE,Isaac,Coffey,NA,Coffey,NA,TRUE,TRUE,2022,Isaac Coffey,isaac-coffey-806190,Isaac Coffey,"Coffey, Isaac","Coffey, I",I Coffey,Isaac Coffey,"Coffey, Isaac",3.411,1.565,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,111,Boston Red Sox,/api/v1/teams/111,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Coffey, Isaac"
5011292,10,310,24,NA,149800,57500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/684608/headshot/draft/current",TRUE,FALSE,2022,Versailles,Kentucky,USA,Eastern Kentucky,4YR 5S,USA,KY,NA,684608,Will Brian,/api/v1/people/684608,Will,Brian,NA,1999-04-25,23,Louisville,KY,USA,"5' 11""",220,TRUE,Will,Brian,Anthony,Brian,M,TRUE,TRUE,2022,Will Brian,will-brian-684608,Will Brian,"Brian, Will","Brian, W",W Brian,William Anthony Brian,"Brian, William Anthony",3.319,1.513,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,147,New York Yankees,/api/v1/teams/147,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Brian, Will"
766092,10,311,25,NA,149600,35000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/671284/headshot/draft/current",TRUE,FALSE,2022,Oxford,Mississippi,USA,Ole Miss,4YR 5S,USA,MS,NA,671284,Tim Elko,/api/v1/people/671284,Tim,Elko,NA,1998-12-27,24,Wichita,KS,USA,"6' 4""",240,TRUE,Tim,Elko,John,Elko,M,TRUE,TRUE,2022,Tim Elko,tim-elko-671284,Tim Elko,"Elko, Tim","Elko, T",T Elko,Timothy John Elko,"Elko, Timothy John",3.549,1.627,NA,NA,NA,5,Third Base,Infielder,3B,R,Right,R,Right,N,145,Chicago White Sox,/api/v1/teams/145,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Elko, Tim"
5018203,10,312,26,NA,149600,100000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/702153/headshot/draft/current",TRUE,FALSE,2022,Port Jefferson,New York,USA,Rutgers,4YR SR,USA,NJ,NA,702153,Brian Fitzpatrick,/api/v1/people/702153,Brian,Fitzpatrick,NA,2000-06-01,22,Smithtown,NY,USA,"6' 7""",230,TRUE,Brian,Fitzpatrick,Paul,Fitzpatrick,M,TRUE,TRUE,2022,Brian Fitzpatrick,brian-fitzpatrick-702153,Brian Fitzpatrick,"Fitzpatrick, Brian","Fitzpatrick, B",B Fitzpatrick,Brian Paul Fitzpatrick,"Fitzpatrick, Brian Paul",3.756,1.746,NA,NA,NA,1,Pitcher,Pitcher,P,S,Switch,L,Left,N,158,Milwaukee Brewers,/api/v1/teams/158,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Fitzpatrick, Brian"
5021117,10,313,27,NA,149600,97500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805904/headshot/draft/current",TRUE,FALSE,2022,Muncie,Indiana,USA,Ball State,4YR JR,USA,IN,NA,805904,Zach Cole Jr.,/api/v1/people/805904,Zach,Cole,NA,2000-08-04,22,Ozark,MO,USA,"6' 2""",190,TRUE,Zach,Cole Jr.,Robert,Cole Jr.,M,TRUE,TRUE,2022,Zach Cole Jr.,zach-cole-jr-805904,Zach Cole Jr.,"Cole Jr., Zach","Cole Jr., Z",Z Cole Jr.,Zachary Robert Cole Jr.,"Cole Jr., Zachary Robert",3.467,1.589,Jr.,Jr.,NA,O,Outfield,Outfielder,OF,L,Left,R,Right,N,117,Houston Astros,/api/v1/teams/117,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Cole Jr., Zach"
5019318,10,314,28,NA,149600,122500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/702118/headshot/draft/current",TRUE,FALSE,2022,Pearl City,Hawaii,USA,Hawaii,4YR SR,USA,HI,NA,702118,Cade Halemanu,/api/v1/people/702118,Cade,Halemanu,NA,2000-08-09,22,Lihu'e,HI,USA,"6' 4""",215,TRUE,Cade,Halemanu,Kapunakea Austin,Halemanu,M,TRUE,TRUE,2022,Cade Halemanu,cade-halemanu-702118,Cade Halemanu,"Halemanu, Cade","Halemanu, C",C Halemanu,Cade Kapunakea Austin Halemanu,"Halemanu, Cade Kapunakea Austin",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,139,Tampa Bay Rays,/api/v1/teams/139,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Halemanu, Cade"
5021392,10,315,29,NA,149600,2500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805995/headshot/draft/current",TRUE,FALSE,2022,Mckinney,Texas,USA,Westmont College,4YR JR,USA,CA,NA,805995,Simon Reid,/api/v1/people/805995,Simon,Reid,NA,2001-04-19,21,Palo Alto,CA,USA,"6' 1""",200,TRUE,Simon,Reid,Michael,Reid,M,TRUE,TRUE,2022,Simon Reid,simon-reid-805995,Simon Reid,"Reid, Simon","Reid, S",S Reid,Simon Michael Reid,"Reid, Simon Michael",3.411,1.565,NA,NA,NA,2,Catcher,Catcher,C,L,Left,R,Right,N,119,Los Angeles Dodgers,/api/v1/teams/119,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Reid, Simon"
5012509,10,316,30,NA,149500,47500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/802609/headshot/draft/current",TRUE,FALSE,2022,Alpharetta,Georgia,USA,Notre Dame,4YR 5S,USA,IN,NA,802609,John Bertrand,/api/v1/people/802609,John,Bertrand,NA,1998-02-08,24,Raleigh,NC,USA,"6' 3""",205,TRUE,John,Bertrand,Michael,Bertrand,M,TRUE,TRUE,2022,John Bertrand,john-bertrand-802609,John Bertrand,"Bertrand, John","Bertrand, J",J Bertrand,John Michael Bertrand,"Bertrand, John Michael",3.49,1.601,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,137,San Francisco Giants,/api/v1/teams/137,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Bertrand, John"
5019697,11,317,1,NA,NA,440000,NA,"Strong and athletic, Showalter has plenty of arm strength on the mound. The right-hander is up to 95 mph with his fastball, sitting in the low 90s, and has the chance to have a solid average slider as well. The South Florida recruit does have some effort and stiffness in his delivery, leading some scouts to think there’s some reliever risk here.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/701374/headshot/draft/current",TRUE,FALSE,2022,Wesley Chapel,Florida,USA,Wesley Chapel HS,HS SR,USA,FL,NA,701374,Zack Showalter,/api/v1/people/701374,Zack,Showalter,NA,2004-01-23,19,Tampa,FL,USA,"6' 2""",195,TRUE,Zack,Showalter,Bryce,Showalter,M,TRUE,TRUE,2022,Zack Showalter,zack-showalter-701374,Zack Showalter,"Showalter, Zack","Showalter, Z",Z Showalter,Zachary Bryce Showalter,"Showalter, Zachary Bryce",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,110,Baltimore Orioles,/api/v1/teams/110,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Showalter, Zack"
5021638,11,318,2,NA,NA,400000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/801517/headshot/draft/current",TRUE,FALSE,2022,Hamilton,Ohio,USA,UNC Charlotte,4YR SO,USA,NC,NA,801517,Spencer Giesting,/api/v1/people/801517,Spencer,Giesting,NA,2001-07-02,21,Fairfield,OH,USA,"6' 4""",200,TRUE,Spencer,Giesting,William,Giesting,M,TRUE,TRUE,2022,Spencer Giesting,spencer-giesting-801517,Spencer Giesting,"Giesting, Spencer","Giesting, S",S Giesting,Spencer William Giesting,"Giesting, Spencer William",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,109,Arizona Diamondbacks,/api/v1/teams/109,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Giesting, Spencer"
5012054,11,319,3,NA,NA,175000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/684442/headshot/draft/current",TRUE,FALSE,2022,Stockton,California,USA,Walters State CC,JC J3,USA,TN,NA,684442,Kohl Drake,/api/v1/people/684442,Kohl,Drake,NA,2000-07-17,22,Orem,UT,USA,"6' 5""",220,TRUE,Kohl,Drake,Everett-Scott,Drake,M,TRUE,TRUE,2022,Kohl Drake,kohl-drake-684442,Kohl Drake,"Drake, Kohl","Drake, K",K Drake,Kohl Everett-Scott Drake,"Drake, Kohl Everett-Scott",3.575,1.681,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,140,Texas Rangers,/api/v1/teams/140,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Drake, Kohl"
5025233,11,320,4,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/806270/headshot/draft/current",TRUE,FALSE,2022,Washington Depot,CT,USA,Salve Regina U,4YR JR,USA,RI,Newport,806270,Dominic Perachi,/api/v1/people/806270,Dominic,Perachi,NA,2001-02-27,21,Washington Depot,CT,USA,"6' 4""",195,TRUE,Dominic,Perachi,NA,Perachi,M,TRUE,TRUE,2022,Dominic Perachi,dominic-perachi-806270,Dominic Perachi,"Perachi, Dominic","Perachi, D",D Perachi,Dominic Perachi,"Perachi, Dominic",3.549,1.627,Jr.,Jr.,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,134,Pittsburgh Pirates,/api/v1/teams/134,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Perachi, Dominic"
5020891,11,321,5,NA,NA,250000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805272/headshot/draft/current",TRUE,FALSE,2022,San Angelo,Texas,USA,Midland College,JC J2,USA,TX,NA,805272,Luke Young,/api/v1/people/805272,Luke,Young,NA,2001-10-31,21,San Angelo,TX,USA,"6' 3""",170,TRUE,Luke,Young,Cahill,Young,M,TRUE,TRUE,2022,Luke Young,luke-young-805272,Luke Young,"Young, Luke","Young, L",L Young,Luke Cahill Young,"Young, Luke Cahill",3.49,1.601,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,120,Washington Nationals,/api/v1/teams/120,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Young, Luke"
793734,11,322,6,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/677354/headshot/draft/current",TRUE,FALSE,2022,Castro Valley,California,USA,Stanford,4YR SR,USA,CA,NA,677354,Alex Williams,/api/v1/people/677354,Alex,Williams,NA,1999-10-22,23,Hayward,CA,USA,"6' 3""",220,TRUE,Alex,Williams,Dayton,Williams,M,TRUE,TRUE,2022,Alex Williams,alex-williams-677354,Alex Williams,"Williams, Alex","Williams, A",A Williams,Alexander Dayton Williams,"Williams, Alexander Dayton",3.49,1.601,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,R,Right,N,146,Miami Marlins,/api/v1/teams/146,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Williams, Alex"
5015361,11,323,7,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/804447/headshot/draft/current",TRUE,FALSE,2022,Homestead,Florida,USA,No School,NS,USA,NA,NA,804447,Branden Noriega,/api/v1/people/804447,Branden,Noriega,NA,2001-07-09,21,Miami,FL,USA,"6' 2""",180,TRUE,Branden,Noriega,Alan,Noriega,M,TRUE,TRUE,2022,Branden Noriega,branden-noriega-804447,Branden Noriega,"Noriega, Branden","Noriega, B",B Noriega,Branden Alan Noriega,"Noriega, Branden Alan",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,112,Chicago Cubs,/api/v1/teams/112,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Noriega, Branden"
793903,11,324,8,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/681355/headshot/draft/current",TRUE,FALSE,2022,Hellertown,Pennsylvania,USA,Saint Joseph's,4YR SR,USA,PA,NA,681355,Andrew Cossetti,/api/v1/people/681355,Andrew,Cossetti,NA,2000-01-31,23,Eagleville,PA,USA,"6' 0""",215,TRUE,Andrew,Cossetti,NA,Cossetti,M,TRUE,TRUE,2022,Andrew Cossetti,andrew-cossetti-681355,Andrew Cossetti,"Cossetti, Andrew","Cossetti, A",A Cossetti,Andrew Cossetti,"Cossetti, Andrew ",3.371,1.535,NA,NA,NA,2,Catcher,Catcher,C,R,Right,R,Right,N,142,Minnesota Twins,/api/v1/teams/142,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Cossetti, Andrew"
5010316,11,325,9,206,NA,400000,https://www.mlb.com/video/2022-draft-david-sandlin-rhp?t=mlb-draft,"Sandlin was part of an all-prospect rotation in 2021 at Eastern Oklahoma State JC, joining Christian McGowan (who signed with the Phillies as a seventh-rounder) and Andrew Walling (who pitched three innings this year at Mississippi State after transferring). Sandlin moved on to Oklahoma, where he had an up-and-down regular season before coming up big repeatedly in the postseason. He struck out 10 in a win over Kansas State in the Big 12 Conference tournament, beat Florida in the NCAA regionals and fanned 12 in a College World Series victory over Texas A&M. Sandlin's best pitch is a 78-80 mph curveball with depth and horizontal action that flashes plus, though he doesn't use it as often as his solid 82-85 mph slider with more lateral movement. The key for him at the next level will be missing more bats with his fastball, which sits at 91-93 mph and tops out at 96 with a bit of armside run. He'll also have to refine a mid-80s changeup that needs more velocity separation from his heater and more fade to be effective. Though Sandlin throws strikes, his control isn't as advanced as his command. He'll need to add more power or life to his fastball, which gets pounded when he leaves it in the middle of the zone. If he can't make the necessary adjustments, he could become a breaking ball-heavy reliever.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/689818/headshot/draft/current",TRUE,FALSE,2022,Owasso,Oklahoma,USA,Oklahoma,4YR JR,USA,OK,NA,689818,David Sandlin,/api/v1/people/689818,David,Sandlin,NA,2001-02-21,21,Owasso,OK,USA,"6' 4""",215,TRUE,David,Sandlin,Eleck,Sandlin,M,TRUE,TRUE,2022,David Sandlin,david-sandlin-689818,David Sandlin,"Sandlin, David","Sandlin, D",D Sandlin,David Eleck Sandlin,"Sandlin, David Eleck",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,118,Kansas City Royals,/api/v1/teams/118,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Sandlin, David"
5018757,11,326,10,NA,NA,100000,NA,"Skipper made 21 appearances and one start for the Tigers this year, one season after he was named to the NCBWA Stopper of the Year Watch List. His great-grandfather, William Henry Cuppett played in the Minors in the 1930s, and his father and grandfather were both college athletes.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/702297/headshot/draft/current",TRUE,FALSE,2022,Trussville,Alabama,USA,Auburn,4YR SR,USA,AL,NA,702297,Carson Skipper,/api/v1/people/702297,Carson,Skipper,NA,1999-08-12,23,Birmingham,AL,USA,"6' 2""",211,TRUE,Carson,Skipper,Edward,Skipper,M,TRUE,TRUE,2022,Carson Skipper,carson-skipper-702297,Carson Skipper,"Skipper, Carson","Skipper, C",C Skipper,Carson Edward Skipper,"Skipper, Carson Edward",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,115,Colorado Rockies,/api/v1/teams/115,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Skipper, Carson"
804483,11,327,11,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/701464/headshot/draft/current",TRUE,FALSE,2022,Hatboro,Pennsylvania,USA,Pennsylvania,4YR SR,USA,PA,NA,701464,Joe Miller,/api/v1/people/701464,Joe,Miller,NA,2000-03-13,22,Hatboro,PA,USA,"5' 10""",195,TRUE,Joe,Miller,NA,Miller,M,TRUE,TRUE,2022,Joe Miller,joe-miller-701464,Joe Miller,"Miller, Joe","Miller, J",J Miller,Joseph Miller,"Miller, Joseph",3.301,1.504,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,116,Detroit Tigers,/api/v1/teams/116,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Miller, Joe"
5017457,11,328,12,119,NA,1497500,https://www.mlb.com/video/2022-draft-caden-dana-rhp?t=mlb-draft,"Don Bosco Prep in New Jersey has had 11 players drafted in school history, but none have made it to the big leagues and no one from the high school program has been selected since 2012. Dana, a big, strong, hard-throwing right-hander, hopes to change that after throwing well at summer showcase events like Perfect Game National and matching up against top high school pitching prospect Dylan Lesko at this year’s National High School Invitational. The two main things that stand out about Dana are his size and his arm strength. The 6-foot-5 right-hander reminds some of Noah Syndergaard on the mound, both in terms of his physicality and his flowing locks. Dana has been up to 95 mph consistently this spring and touched higher than that in shorter stints last summer, showing the ability to hold his velocity deep into outings. His fastball can straighten out at times, and his ability to land his curve -- a hard downer thrown around 75-76 mph that flashes plus -- for strikes more consistently will keep hitters from cheating on the fastball. He does have a changeup, but it will need work at the next level. Dana tends to command his fastball pretty well and when he’s on top and out front with his breaking ball, it’s a real bat-misser, but like with a lot of young power pitchers, his command will need refinement. It’s easy to dream on more in the tank velocity-wise from this Kentucky recruit, the kind of projection that could have him taken in the first several rounds of the Draft.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/702674/headshot/draft/current",TRUE,FALSE,2022,Montgomery,New York,USA,Don Bosco Prep HS,HS SR,USA,NJ,NA,702674,Caden Dana,/api/v1/people/702674,Caden,Dana,NA,2003-12-17,19,Warwick,NY,USA,"6' 4""",215,TRUE,Caden,Dana,Lawrence,Dana,M,TRUE,TRUE,2022,Caden Dana,caden-dana-702674,Caden Dana,"Dana, Caden","Dana, C",C Dana,Caden Lawrence Dana,"Dana, Caden Lawrence",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,R,Right,N,108,Los Angeles Angels,/api/v1/teams/108,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Dana, Caden"
5000853,11,329,13,NA,NA,180000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/689041/headshot/draft/current",TRUE,FALSE,2022,Newbury Park,California,USA,USC,4YR JR,USA,CA,NA,689041,Rhylan Thomas,/api/v1/people/689041,Rhylan,Thomas,NA,2000-04-15,22,Ventura,CA,USA,"6' 0""",170,TRUE,Rhylan,Thomas,Christopher,Thomas,M,TRUE,TRUE,2022,Rhylan Thomas,rhylan-thomas-689041,Rhylan Thomas,"Thomas, Rhylan","Thomas, R",R Thomas,Rhylan Christopher Thomas,"Thomas, Rhylan Christopher",3.371,1.535,NA,NA,NA,O,Outfield,Outfielder,OF,L,Left,L,Left,N,121,New York Mets,/api/v1/teams/121,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Thomas, Rhylan"
5019844,11,330,14,NA,NA,400000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/702584/headshot/draft/current",TRUE,FALSE,2022,Shelby,North Carolina,USA,Combine Academy,HS SR,USA,NC,NA,702584,Isaiah Lowe,/api/v1/people/702584,Isaiah,Lowe,NA,2003-05-07,19,Shelby,NC,USA,"6' 1""",220,TRUE,Isaiah,Lowe,Daniel,Lowe,M,TRUE,TRUE,2022,Isaiah Lowe,isaiah-lowe-702584,Isaiah Lowe,"Lowe, Isaiah","Lowe, I",I Lowe,Isaiah Daniel Lowe,"Lowe, Isaiah Daniel",3.411,1.565,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,135,San Diego Padres,/api/v1/teams/135,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Lowe, Isaiah"
5018586,11,331,15,NA,NA,125000,NA,"After starting his college career at Patrick Henry Community College in Virginia in 2021, Ellerts moved on to Florida Southwestern and his perfect 10-0 season earned him an NJCAA All-American honorable mention before he went on to pitch well in the Cape Cod League leading up to the Draft. He's a big, strong right-hander with a fastball in the 90-94 mph range and a slider that could be average in the future. While he has a decent feel for pitching, the effort in his delivery gives him more of a reliever look. He's committed to go to the University of Florida if the Draft doesn't work out.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/701884/headshot/draft/current",TRUE,FALSE,2022,Woodbridge,Virginia,USA,Florida SouthWestern State College,JC J3,USA,FL,NA,701884,Magnus Ellerts,/api/v1/people/701884,Magnus,Ellerts,NA,2001-03-15,21,Woodbridge,VA,USA,"6' 5""",225,TRUE,Magnus,Ellerts,Thomas,Ellerts,M,TRUE,TRUE,2022,Magnus Ellerts,magnus-ellerts-701884,Magnus Ellerts,"Ellerts, Magnus","Ellerts, M",M Ellerts,Magnus Thomas Ellerts,"Ellerts, Magnus Thomas",3.575,1.681,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,114,Cleveland Guardians,/api/v1/teams/114,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Ellerts, Magnus"
