SSBB,MLBAM,team,firstName,lastName,1B,2B,3B,SS,OF,osbAL,ocsAL,osbNL,ocsNL,BAvR,OBvR,SLvR,BAvL,OBvL,SLvL
1499,668901,NYN,Mark,Vientos,,,2.65,,,,,,,-4,-8,-13,9,17,28
1500,660634,LAD,Yonny,Hernandez,,,2.65,,,,,,,-5,0,-3,11,1,8
1501,666198,Was,Carter,Kieboom,,,2.65,,,,,,,-1,-6,-8,2,12,17
1502,701649,ChN,James,Triantos,,,2.65,,,,,,,-4,-6,-11,8,14,24
1503,687952,Cin,Christian,Encarnacion-Strand,,,2.65,,,,,,,-4,-6,-11,8,14,24
1504,702253,Cin,Cam(round/1/2022/MLB/draft),Collier,,,2.65,,,,,,,4,6,16,-14,-20,-48
1505,701398,Cin,Sal(round/1A/2022/MLB/draft),Stewart,,,2.65,,,,,,,-4,-6,-11,8,14,24
1506,669707,Pit,Jared,Triolo,,,2.65,,,,,,,-4,-6,-11,8,14,24
1507,691023,StL,Jordan,Walker,,,2.65,,,,,,,-4,-6,-11,8,14,24
1508,669477,SF,Casey,Schmitt,,,2.65,,,,,,,-4,-6,-11,8,14,24
1509,679734,Col,Julio,Carreras,,,2.65,,,,,,,-4,-6,-11,8,14,24
1510,694351,Mia,Jacob(round/1/2022/MLB/draft),Berry,,,2.65,,,,,,,-8,-4,-7,18,11,16
1511,691021,Ari,A.J.,Vukovich,,,2.65,,,,,,,-4,-6,-11,8,14,24
1512,691277,Ari,Deyvison,DeLosSantos,,,2.65,,,,,,,-4,-6,-11,8,14,24
1513,607208,Phi,Trea,Turner,,,,4.79,,,,,,-6,-7,-25,15,18,63
1514,596019,NYN,Francisco,Lindor,,,,4.78,,,,,,-5,-1,-4,12,2,10
1515,621020,ChN,Dansby,Swanson,,,,4.8,,,,,,-3,-6,-8,7,15,21
1516,669242,StL,Tommy,Edman,,4.32,,4.77,,,,,,-5,-2,-16,13,6,43
1517,593428,SD,Xander,Bogaerts,,,,4.75,,,,,,-6,-12,-9,13,27,21
1518,642715,Mil,Willy,Adames,,,,4.81,,,,,,1,-2,2,-3,5,-5
1519,673490,SD,Ha-seong,Kim,,,2.7,4.81,,,,,,-5,-11,-10,12,23,22
1520,642731,SF,Thairo,Estrada,,4.27,,4.73,,,,,,-4,-7,-14,9,16,31
1521,663538,ChN,Nico,Hoerner,,,,4.73,,,,,,-2,-4,-6,4,9,15
1522,500743,LAD,Miguel,Rojas,,,,4.84,,,,,,-5,-9,-13,13,22,31
1523,672695,Ari,Geraldo,Perdomo,,,,4.72,,,,,,-11,-6,-4,25,15,10
1524,649966,Mil,Luis,Urias,,4.25,2.67,4.73,,,,,,-4,-3,-7,10,8,18
1525,681082,Phi,Bryson,Stott,,4.25,,4.73,,,,,,1,2,8,-4,-5,-24
1526,543063,SF,Brandon,Crawford,,,,4.76,,,,,,6,10,16,-18,-29,-46
1527,671277,Was,Luis,Garcia(Was),,4.25,,4.71,,,,,,3,6,15,-10,-18,-43
1528,621563,Mia,Joey,Wendle,,4.24,2.7,4.73,,,,,,9,6,19,-27,-20,-61
1529,665833,Pit,Oneil,Cruz,,,,4.74,,,,,,11,12,25,-30,-35,-73
1530,621028,Cin,Kevin,Newman,,4.26,,4.77,,,,,,-7,-9,-14,16,19,31
1531,682928,Was,CJ,Abrams,,,,4.78,,,,,,10,13,23,-29,-38,-66
1532,660636,Ari,DiegoA.,Castillo(Ari),,4.25,,4.73,2.09,,,,,-6,-6,-25,11,12,47
1533,608703,Cin,MattW.,Reynolds,,4.25,,4.75,,,,,,-1,-6,-7,1,13,16
1534,657557,StL,Paul,DeJong,,,,4.83,,,,,,-2,-4,-4,4,10,11
1535,624641,Phi,Edmundo,Sosa,,,2.7,4.79,,,,,,1,-1,-11,-1,2,25
1536,676480,Cin,Jose(Garcia),Barrero,,,,4.76,,,,,,-4,-7,-14,9,15,31
1537,676701,Col,Alan,Trejo,,,,4.73,,,,,,-1,-5,-6,3,11,14
1538,664901,NYN,Danny,Mendick,,,,4.75,,,,,,-4,-5,-8,9,11,16
1539,605113,Ari,Nick,Ahmed,,,,4.75,,,,,,-4,-6,-19,9,14,42
1540,669023,Was,Jeter,Downs,,,,4.75,,,,,,-4,-6,-9,8,14,20
1541,678662,Col,Ezequiel,Tovar,,,,4.75,,,,,,-5,-7,-15,12,16,34
1542,676946,SD,Matthew,Batten,,,,4.75,,,,,,-4,-6,-11,9,14,25
1543,678894,Pit,Liover,Peguero,,,,4.75,,,,,,-4,-6,-11,9,14,25
1544,665487,SD,Fernando,Tatis,,,,4.71,2.1,,,,,-2,-4,-3,6,11,7
1545,668930,Mil,Brice,Turang,,,,4.75,,,,,,4,6,16,-14,-20,-48
1546,687521,Mil,Eric(round/1/2022/MLB/draft),Brown,,,,4.75,,,,,,-4,-6,-11,8,14,24
1547,669699,Atl,Braden,Shewmake,,,,4.75,,,,,,4,6,16,-14,-20,-48
1548,694222,Atl,Ambioris,Tavarez,,,,4.75,,,,,,-4,-6,-11,8,14,24
1549,698902,Atl,Diego,Benitez,,,,4.75,,,,,,-4,-6,-11,8,14,24
1550,694183,ChN,Cristian,Hernandez,,,,4.75,,,,,,-4,-6,-11,8,14,24
1551,682622,Cin,Noelvi,Marte,,,,4.75,,,,,,-4,-6,-11,8,14,24
1552,695490,Cin,Edwin,Arroyo,,,,4.75,,,,,,-8,-4,-7,18,11,16
1553,682829,Cin,Elly,DeLaCruz,,,,4.75,,,,,,-8,-4,-7,18,11,16
1554,680574,Cin,Matt,McLain,,,,4.75,,,,,,-4,-6,-11,8,14,24
1555,678760,LAD,Eddys,Leonard,,,,4.75,,,,,,-4,-6,-11,8,14,24
1556,671276,Was,Yasel,Antuna,,,,4.75,,,,,,-8,-4,-7,18,11,16
1557,694182,Was,Armando,Cruz,,,,4.75,,,,,,-4,-6,-11,8,14,24
1558,691781,Was,Brady,House,,,,4.75,,,,,,-4,-6,-11,8,14,24
1559,677595,NYN,Ronny,Mauricio,,,,4.75,,,,,,-8,-4,-7,18,11,16
1560,702518,NYN,Jett(round/1/2022/MLB/draft),Williams,,,,4.75,,,,,,-4,-6,-11,8,14,24
1561,701678,Phi,HaoYu,Lee,,,,4.75,,,,,,-4,-6,-11,8,14,24
1562,691026,StL,Masyn,Winn,,,,4.75,,,,,,-4,-6,-11,8,14,24
1563,701538,SD,Jackson,Merrill,,,,4.75,,,,,,4,6,16,-14,-20,-48
1564,682617,SF,Marco,Luciano,,,,4.75,,,,,,-4,-6,-11,8,14,24
1565,692348,SF,Aeverson,Arteaga,,,,4.75,,,,,,-4,-6,-11,8,14,24
1566,691182,Col,Adael,Amador,,,,4.75,,,,,,-8,-4,-7,18,11,16
1567,682653,Col,Warming,Bernabel,,,,4.75,,,,,,-4,-6,-11,8,14,24
1568,676070,Mia,Jacob,Amaya,,,,4.75,,,,,,-4,-6,-11,8,14,24
1569,696135,Mia,Kahlil,Watson,,,,4.75,,,,,,4,6,16,-14,-20,-48
1570,691268,Mia,Yiddi,Cappe,,,,4.75,,,,,,-4,-6,-11,8,14,24
1571,691783,Ari,Jordan,Lawlar,,,,4.75,,,,,,-4,-6,-11,8,14,24
1572,677942,Ari,Blaze,Alexander,,,,4.75,,,,,,-4,-6,-11,8,14,24
1573,592885,Mil,Christian,Yelich,,,,,2.11,,,,,6,10,15,-16,-28,-42
1574,656941,Phi,Kyle,Schwarber,,,,,2,,,,,6,5,32,-15,-13,-81
1575,607043,NYN,Brandon,Nimmo,,,,,2.16,,,,,2,2,12,-6,-6,-31
1576,665742,SD,Juan,Soto,,,,,2.1,,,,,9,13,24,-20,-31,-55
1577,664023,ChN,Ian,Happ,,,,,2.12,,,,,-5,-1,3,15,2,-8
1578,605141,LAD,Mookie,Betts,,,,,2.14,,,,,-5,-8,-11,13,19,28
1579,502054,NYN,Tommy,Pham,,,,,2.05,,,,,-3,-7,-9,8,17,23
1580,668804,Pit,Bryan,Reynolds,,,,,2.15,,,,,-7,-5,-1,18,13,2
1581,641820,ChN,Trey,Mancini,1.83,,,,2.03,,,,,-6,-7,-15,12,14,31
1582,457705,Pit,Andrew,McCutchen,,,,,2.04,,,,,-8,-9,-29,17,21,65
1583,453568,Col,Charlie,Blackmon,,,,,2.04,,,,,-2,-1,12,7,4,-35
1584,592206,Phi,Nick,Castellanos,,,,,2.02,,,,,-4,-5,-6,9,12,15
1585,573262,SF,Mike,Yastrzemski,,,,,2.14,,,,,9,11,27,-27,-36,-82
1586,641355,ChN,Cody,Bellinger,,,,,2.16,,,,,6,8,22,-16,-22,-63
1587,608385,Mil,Jesse,Winker,,,,,2.02,,,,,9,9,20,-27,-28,-60
1588,657041,Was,Lane,Thomas,,,,,2.12,,,,,-10,-13,-20,22,26,43
1589,592192,NYN,Mark,Canha,,,,,2.07,,,,,1,0,-7,-3,0,14
1590,545341,Col,Randal,Grichuk,,,,,2.1,,,,,-8,-9,-25,18,20,57
1591,660670,Atl,Ronald,Acuna,,,,,2.07,,,,,0,-5,-2,0,13,7
1592,663757,SD,Trent(Clark),Grisham,,,,,2.22,,,,,0,3,5,-1,-9,-16
1593,516782,NYN,Starling,Marte,,,,,2.09,,,,,0,-2,-7,0,5,16
1594,542303,Atl,Marcell,Ozuna,,,,,2.07,,,,,1,-1,9,-1,4,-22
1595,666971,Ari,Lourdes,Gurriel,,,,,2.05,,,,,0,0,-3,0,1,7
1596,666185,StL,Dylan,Carlson,,,,,2.12,,,,,-15,-11,-17,38,28,44
1597,656582,Pit,Connor,Joe,1.85,,,,2.08,,,,,-5,-7,-13,12,14,29
1598,669016,Phi,Brandon,Marsh,,,,,2.15,,,,,6,9,23,-19,-28,-69
1599,673548,ChN,Seiya,Suzuki,,,,,2.09,,,,,-3,-8,-12,8,18,28
1600,671739,Atl,Michael,Harris,,,,,2.19,,,,,8,10,25,-24,-28,-71
1601,592626,SF,Joc,Pederson,,,,,2.01,,,,,3,3,18,-9,-10,-63
1602,669222,Cin,Nick,Senzel,,,,,2.14,,,,,-5,-4,-10,11,10,23
1603,677950,Ari,Alek,Thomas,,,,,2.19,,,,,6,8,19,-18,-24,-59
1604,602074,Col,Yonathan,Daza,,,,,2.13,,,,,-8,-8,-15,17,16,31
1605,621438,Mil,Tyrone,Taylor,,,,,2.14,,,,,-5,-6,-9,11,12,20
1606,645302,Was,Victor,Robles,,,,,2.2,,,,,-7,-11,-12,15,24,28
1607,573131,NYN,Darin,Ruf,1.84,,,,2.03,,,,,-5,-10,-25,9,18,47
1608,541645,Mia,Avisail,Garcia,,,,,2.09,,,,,-3,-10,-10,9,27,26
1609,641933,StL,Tyler,O'Neill,,,,,2.1,,,,,-3,-7,-8,8,19,23
1610,669261,Pit,Jack,Suwinski,,,,,2.11,,,,,10,12,22,-30,-34,-65
1611,650559,Mia,Bryan,DeLaCruz,,,,,2.1,,,,,0,-4,0,-1,9,-1
1612,664983,Ari,Jake,McCarthy,,,,,2.1,,,,,4,7,12,-11,-20,-35
1613,670768,SF,Luis,Gonzalez,,,,,2.08,,,,,7,9,21,-20,-27,-62
1614,660821,Mia,Jesus,Sanchez,,,,,2.13,,,,,5,9,20,-16,-28,-61
1615,663457,StL,Lars,Nootbaar,,,,,2.11,,,,,1,2,10,-3,-6,-33
1616,596103,SF,Austin,Slater,,,,,2.12,,,,,-11,-16,-28,18,25,45
1617,624585,Mia,Jorge,Soler,,,,,2.03,,,,,-3,-5,-19,7,13,46
1618,572816,Was,Corey,Dickerson,,,,,2.05,,,,,8,7,17,-31,-28,-66
1619,571976,Cin,Wil,Myers,1.85,,,,2.08,,,,,-4,-8,-14,9,19,32
1620,656976,Ari,Pavin,Smith,,,,,2.1,,,,,5,7,21,-15,-22,-62
1621,660766,StL,Juan,Yepez,,,,,2.05,,,,,-3,-6,-6,7,14,15
1622,592696,Atl,Eddie,Rosario,,,,,2.07,,,,,3,4,16,-9,-14,-51
1623,641553,SD,Adam,Engel,,,,,2.11,,,,,4,1,-1,-9,-3,2
1624,572204,LAD,Trayce,Thompson,,,,,2.1,,,,,0,-1,-6,-1,3,14
1625,670770,Cin,TJ,Friedl,,,,,2.11,,,,,2,3,10,-7,-11,-35
1626,664774,SF,LaMonte,Wade,1.84,,,,2.06,,,,,8,10,24,-30,-39,-92
1627,571745,SF,Mitch,Haniger,,,,,2.07,,,,,-7,-10,-18,15,23,41
1628,641584,Cin,Jake,Fraley,,,,,2.09,,,,,9,10,25,-27,-31,-80
1629,608841,Was,Joey,Meneses,1.84,,,,2.06,,,,,-6,-7,-17,14,17,38
1630,668709,Oak,JJ,Bleday,,,,,2.13,,,,,4,9,14,-11,-28,-44
1631,656669,Atl,Jordan,Luplow,,,,,2.1,,,,,4,-4,-7,-7,7,13
1632,668751,Pit,Cal,Mitchell,,,,,2.07,,,,,3,7,10,-9,-21,-30
1633,640492,SD,Jose,Azocar,,,,,2.12,,,,,-2,-3,-8,5,5,17
1634,676369,ChN,Nelson,Velazquez,,,,,2.11,,,,,-2,-6,-14,5,14,31
1635,656541,Atl,Sam,Hilliard,,,,,2.11,,,,,3,6,10,-9,-19,-32
1636,592178,Col,Kris,Bryant,,,,,2.08,,,,,-6,-7,-17,14,17,40
1637,595909,Phi,Jake,Cave,,,,,2.1,,,,,4,8,18,-13,-25,-56
1638,572761,SD,Matt,Carpenter,,,,,2.06,,,,,3,5,8,-9,-17,-29
1639,609280,Pit,Miguel,Andujar,,,,,2.07,,,,,-2,-4,-6,5,8,13
1640,669743,Was,Alex,Call,,,,,2.09,,,,,-2,-4,-5,4,9,12
1641,642201,Atl,Eli,White,,,,,2.11,,,,,1,-4,0,-2,8,-1
1642,682998,Ari,Corbin,Carroll,,,,,2.1,,,,,6,8,18,-19,-26,-55
1643,656413,Cin,Stuart,Fairchild,,,,,2.12,,,,,-3,-6,-11,7,12,25
1644,680814,Mia,Peyton,Burdick,,,,,2.11,,,,,-4,-7,-12,10,15,28
1645,656248,Col,Sean,Bouchard,,,,,2.08,,,,,-1,-1,-8,3,3,18
1646,669256,Cin,Nick,Solak,,,,,2.09,,,,,-6,-8,-12,13,17,27
1647,666134,Col,Nolan,Jones,,,,,2.08,,,,,5,7,16,-17,-23,-52
1648,666464,Mia,Jerar,Encarnacion,,,,,2.07,,,,,-3,-6,-8,7,13,17
1649,656448,Was,Stone,Garrett,,,,,2.08,,,,,-6,-7,-14,12,14,31
1650,669003,Mil,Garrett,Mitchell,,,,,2.15,,,,,4,6,15,-13,-20,-49
1651,641786,Ari,Kyle,Lewis,,,,,2.1,,,,,-4,-4,-7,10,9,17
1652,676475,StL,Alec,Burleson,,,,,2.07,,,,,3,5,14,-11,-18,-44
1653,656495,Phi,Dalton,Guthrie,,,,,2.07,,,,,-4,-7,-9,9,15,21
1654,672279,Cin,Michael,Siani,,,,,2.13,,,,,4,5,14,-12,-17,-44
1655,671218,SF,Heliot,Ramos,,,,,2.07,,,,,-3,-6,-8,6,12,18
1656,681546,LAD,James,Outman,,,,,2.07,,,,,5,7,17,-16,-21,-53
1657,680552,Pit,Travis,Swaggerty,,,,,2.1,,,,,5,7,16,-14,-21,-49
1658,665922,Phi,Simon,Muzziotti,,,,,2.1,,,,,4,6,15,-13,-19,-47
1659,675986,Pit,Canaan,Smith-Njigba,,,,,2.1,,,,,4,6,16,-13,-20,-48
1660,666137,NYN,Khalil,Lee,,,,,2.1,,,,,5,6,16,-14,-20,-51
1661,624424,SF,Michael,Conforto,,,,,2.07,,,,,6,6,25,-17,-18,-73
1662,668723,Pit,Ryan,Vilade,,,,,2.1,,,,,-3,-5,-9,6,12,20
1663,686217,Mil,Sal,Frelick,,,,,2.1,,,,,4,6,16,-14,-20,-48
1664,686894,Mil,Joey,Wiemer,,,,,2.1,,,,,-4,-6,-11,8,14,24
1665,694192,Mil,Jackson,Chourio,,,,,2.1,,,,,-4,-6,-11,8,14,24
1666,675966,Atl,Jesse,Franklin,,,,,2.1,,,,,4,6,16,-14,-20,-48
1667,682634,ChN,Kevin,Alcantara,,,,,2.1,,,,,-4,-6,-11,8,14,24
1668,680695,ChN,Brennen,Davis,,,,,2.1,,,,,-4,-6,-11,8,14,24
1669,683357,ChN,Owen,Caissie,,,,,2.1,,,,,4,6,16,-14,-20,-48
1670,691718,ChN,Pete,Crow-Armstrong,,,,,2.1,,,,,4,6,16,-14,-20,-48
1671,672744,ChN,Alexander,Canario,,,,,2.1,,,,,-4,-6,-11,8,14,24
1672,695481,Cin,Jay,Allen,,,,,2.1,,,,,-4,-6,-11,8,14,24
1673,681624,LAD,Andy,Pages,,,,,2.1,,,,,-4,-6,-11,8,14,24
1674,682947,LAD,Jose,Ramos,,,,,2.1,,,,,-4,-6,-11,8,14,24
1675,800543,LAD,Josue,DePaula,,,,,2.1,,,,,4,6,16,-14,-20,-48
1676,676356,LAD,Jonny,Deluca,,,,,2.1,,,,,-4,-6,-11,8,14,24
1677,682707,Was,Jeremy,DeLaRosa,,,,,2.1,,,,,4,6,16,-14,-20,-48
1678,703143,Was,Cristhian,Vaquero,,,,,2.1,,,,,-8,-4,-7,18,11,16
1679,690987,Was,Robert,Hassell,,,,,2.1,,,,,4,6,16,-14,-20,-48
1680,695578,Was,James,Wood,,,,,2.1,,,,,4,6,16,-14,-20,-48
1681,701327,Was,Elijah(round/1/2022/MLB/draft),Green,,,,,2.1,,,,,-4,-6,-11,8,14,24
1682,691267,NYN,Alex,Ramirez(NYN),,,,,2.1,,,,,-4,-6,-11,8,14,24
1683,691331,NYN,Luis,DeLaCruz,,,,,2.1,,,,,4,6,16,-14,-20,-48
1684,665560,Phi,Jhailyn,Ortiz,,,,,2.1,,,,,-4,-6,-11,8,14,24
1685,679032,Phi,Johan,Rojas,,,,,2.1,,,,,-4,-6,-11,8,14,24
1686,681159,Phi,Ethan,Wilson,,,,,2.1,,,,,4,6,16,-14,-20,-48
1687,701833,Phi,Jordan,Viars,,,,,2.1,,,,,4,6,16,-14,-20,-48
1688,702222,Phi,Justin(round/1/2022/MLB/draft),Crawford,,,,,2.1,,,,,4,6,16,-14,-20,-48
1689,687282,Phi,Gabriel(round/3/2022/MLB/draft),Rincones,,,,,2.1,,,,,4,6,16,-14,-20,-48
1690,696145,Pit,Lonnie,White,,,,,2.1,,,,,-4,-6,-11,8,14,24
1691,695491,StL,Joshua,Baez,,,,,2.1,,,,,-4,-6,-11,8,14,24
1692,656001,StL,Moises,Gomez,,,,,2.1,,,,,-4,-6,-11,8,14,24
1693,687084,SD,Joshua,Mears,,,,,2.1,,,,,-4,-6,-11,8,14,24
1694,694214,SD,Samuel,Zavala,,,,,2.1,,,,,4,6,16,-14,-20,-48
1695,682641,SF,Luis,Matos,,,,,2.1,,,,,-4,-6,-11,8,14,24
1696,682646,SF,Jairo,Pomares,,,,,2.1,,,,,4,6,16,-14,-20,-48
1697,673901,SF,Vaun,Brown,,,,,2.1,,,,,-4,-6,-11,8,14,24
1698,687529,SF,Grant,McCray,,,,,2.1,,,,,4,6,16,-14,-20,-48
1699,691728,Col,Zac,Veen,,,,,2.1,,,,,4,6,16,-14,-20,-48
1700,686668,Col,Brenton,Doyle,,,,,2.1,,,,,-4,-6,-11,8,14,24
1701,695603,Col,Benny,Montgomery,,,,,2.1,,,,,-4,-6,-11,8,14,24
1702,694514,Col,Sterlin(round/1A/2022/MLB/draft),Thompson,,,,,2.1,,,,,4,6,16,-14,-20,-48
1703,687597,Col,Jordan(round/1C/2022/MLB/draft),Beck,,,,,2.1,,,,,-4,-6,-11,8,14,24
1704,692585,Col,Yanquiel,Fernandez,,,,,2.1,,,,,4,6,16,-14,-20,-48
1705,683748,Mia,JuniorVictor,Mesa,,,,,2.1,,,,,-8,-4,-7,18,11,16
1706,805103,Mia,Jose,Gerardo,,,,,2.1,,,,,-4,-6,-11,8,14,24
1707,666150,Ari,Dominic,Fletcher,,,,,2.1,,,,,4,6,16,-14,-20,-48
1708,702258,Ari,Druw(round/1/2022/MLB/draft),Jones,,,,,2.1,,,,,-4,-6,-11,8,14,24
1709,678489,Ari,Jorge,Barrosa,,,,,2.1,,,,,-8,-4,-7,18,11,16
1710,502110,LAD,J.D.,Martinez,,,,,,,,,,-5,-8,-13,11,18,31
1711,443558,SD,Nelson,Cruz,,,,,,,,,,-9,-10,-15,19,22,33
1712,596129,NYN,Daniel,Vogelbach,,,,,,,,,,10,13,28,-34,-49,-96
1713,547180,Phi,Bryce(out/until/July?),Harper,,,,,,,,,,9,7,33,-23,-19,-87
1714,621111,LAD,Walker(out/2023),Buehler,,,,,,,,,,,,,,,
1715,661269,Cin,Vladimir(out/until/8-23?),Gutierrez,,,,,,,,,,,,,,,
1716,676974,Mia,Max(out/until/8-23?),Meyer,,,,,,,,,,,,,,,
1717,592426,SF,Luke(out/until/6-23?),Jackson,,,,,,,,,,,,,,,
1719,682990,Pit,Quinn,Priester,,,,,,,,,,,,,,,
1720,608648,ChN,Tyler,Duffey,,,,,,,,,,,,,,,
1721,693310,ChN,Burl,Carraway,,,,,,,,,,,,,,,
1722,677565,Ari,Kristian,Robinson,,,,,2.1,,,,,-4,-6,-11,8,14,24
1723,664337,SF,Miguel,Yajure,,,,,,,,,,,,,,,
1724,693308,LAD,Nick,Frasso,,,,,,,,,,,,,,,
1725,663911,Cin,Nick,Plummer,,,,,2.07,,,,,6,7,19,-17,-22,-57
1726,572228,Mil,Luke,Voit,1.81,,,,,,,,,2,-4,7,-4,9,-16
1727,695534,Cin,Chase,Petty,,,,,,,,,,,,,,,
1728,545333,-,Trevor,Bauer,,,,,,,,,,,,,,,
1729,621458,ChN,Edwin,Rios,,,2.63,,,,,,,5,8,14,-16,-25,-44
1730,595777,-,Jurickson,Profar,,,,,2.09,,,,,-3,-1,0,7,4,-1
1731,621052,LAD,Alex,Reyes,,,,,,,,,,,,,,,
1732,686527,Ari,Dominic,Canzone,,,,,2.1,,,,,4,6,16,-14,-20,-48
1733,671288,SF,Seth,Corry,,,,,,,,,,,,,,,
1734,699115,Cin,Carlos,Jorge,,4.25,,,,,,,,-4,-6,-11,8,14,24
1735,656420,LAD,J.P.(out/until/8-23?),Feyereisen,,,,,,,,,,,,,,,
1736,660623,Atl,Huascar(out/2023),Ynoa,,,,,,,,,,,,,,,
1737,668820,Pit,Max(out/until/9-23?),Kranick,,,,,,,,,,,,,,,
1738,669157,Mil,Tristen,Lutz,,,,,2.1,,,,,-4,-6,-11,8,14,24
1739,669371,Was,Cole,Henry,,,,,,,,,,,,,,,
1740,681673,ChN,Kohl,Franklin,,,,,,,,,,,,,,,
1741,677956,Cin,Rece,Hinds,,,,,2.1,,,,,-4,-6,-11,8,14,24
1742,688107,Mil,Robert,Gasser,,,,,,,,,,,,,,,
1743,669336,Mil,Joe,Gray,,,,,2.1,,,,,-4,-6,-11,8,14,24
1744,682210,LAD,Kody,Hoese,,,2.65,,,,,,,-4,-6,-11,8,14,24
1746,641658,Mia,Garrett,Hampson,,,,4.74,2.14,,,,,-10,-14,-24,23,31,53
1747,703150,Cin,Ricardo,Cabrera,,,,4.75,,,,,,-4,-6,-11,8,14,24
1748,605452,SF,Joe(out/until/July/2023?),Ross,,,,,,,,,,,,,,,
1749,543281,Phi,Josh,Harrison,,4.22,2.66,,,,,,,-3,-5,-6,8,11,16
1750,547379,SF,Roberto,Perez(SF),,,,,,0.49,0.16,0.5,0.16,-4,-6,-11,8,14,24
1751,444482,LAD,David,Peralta,,,,,2.1,,,,,6,7,16,-22,-27,-58
1752,518792,LAD,Jason,Heyward,,,,,2.11,,,,,2,4,13,-5,-14,-41
1753,690988,Cin,Austin,Hendrick,,,,,2.1,,,,,4,6,16,-14,-20,-48
1754,605242,ChN,Michael,Fulmer,,,,,,,,,,,,,,,
1755,605177,Ari,Andrew,Chafin,,,,,,,,,,,,,,,
1756,691262,ChN,Reginald,Preciado,,,,4.75,,,,,,-8,-4,-7,18,11,16
1757,703199,ChN,Adan,Sanchez,,,,,,0.49,0.16,0.5,0.16,-4,-6,-11,8,14,24
1758,682818,ChN,Yohendrick,Pinango,,,,,2.1,,,,,4,6,16,-14,-20,-48
1759,703144,SF,Ryan,Reckley,,,,4.75,,,,,,-8,-4,-7,18,11,16
1760,666622,ChN,Brailyn,Marquez,,,,,,,,,,,,,,,
1761,676831,StL,Kodi,Whitley,,,,,,,,,,,,,,,
1762,691616,Mil,Hedbert,Perez,,,,,2.1,,,,,4,6,16,-14,-20,-48
1763,696100,Col,Hunter,Goodman,,,,,,0.49,0.16,0.5,0.16,-4,-6,-11,8,14,24
1764,694885,SF,Ryan,Murphy,,,,,,,,,,,,,,,
1765,666164,Was,Blake,Rutherford,,,,,2.1,,,,,4,6,16,-14,-20,-48
1766,642727,ChN,Sergio,Alcantara,,4.25,2.67,4.77,,,,,,-2,0,3,5,1,-6
1767,600474,SD,Pedro,Severino,,,,,,0.41,0.14,0.41,0.14,-8,-10,-19,17,20,38
1768,663941,SF,Tristan,Beck,,,,,,,,,,,,,,,
1769,594311,Ari,Jandel,Gustave,,,,,,,,,,,,,,,
1770,693013,NYN,Robert,Dominguez,,,,,,,,,,,,,,,
1771,666183,SF,Hunter,Bishop,,,,,2.1,,,,,4,6,16,-14,-20,-48
1772,668845,Col,Aaron,Schunk,,,2.65,,,,,,,-4,-6,-11,8,14,24
1773,613534,Ari,AustinL.,Adams(Ari),,,,,,,,,,,,,,,
1774,666783,LAD,Yusniel,Diaz,,,,,2.1,,,,,-4,-6,-11,9,14,25
1775,668663,StL,Tres,Barrera,,,,,,0.54,0.14,0.55,0.14,-3,-6,-14,7,14,30
1776,676464,SF,Nick,Swiney,,,,,,,,,,,,,,,
1777,656457,Ari,Tyler,Gilbert,,,,,,,,,,,,,,,
1778,806956,SD,Ethan,Salas,,,,,,0.49,0.16,0.5,0.16,-8,-4,-7,18,11,16
1779,608379,SD,Michael,Wacha,,,,,,,,,,,,,,,
1780,430935,SD,Cole,Hamels,,,,,,,,,,,,,,,
1781,595014,LAD,Blake(out/2023),Treinen,,,,,,,,,,,,,,,
1782,519076,LAD,Jimmy,Nelson,,,,,,,,,,,,,,,
1783,519326,Cin,Hunter,Strickland,,,,,,,,,,,,,,,
1784,679977,Phi,Noah,Song,,,,,,,,,,,,,,,
1785,671212,Cin,Joe,Boyle,,,,,,,,,,,,,,,
1786,676733,Pit,Mason,Martin,1.85,,,,,,,,,4,6,16,-14,-20,-48
1787,578428,-,Jose,Iglesias,,,,4.68,,,,,,-5,-7,-16,12,15,35
1789,458677,Mil,Justin(out/until/7-23?),Wilson,,,,,,,,,,,,,,,
1790,571980,Mil,Tyler,Naquin,,,,,2.09,,,,,8,8,23,-28,-30,-82
1791,690992,ChN,Ed,Howard,,,,4.75,,,,,,-4,-6,-11,8,14,24
1792,642068,Col,Jordan,Sheffield,,,,,,,,,,,,,,,
1793,694392,SF,Matt,Mikulski,,,,,,,,,,,,,,,
1794,683582,SF,Rayner,Santana,,,,,,0.49,0.16,0.5,0.16,-4,-6,-11,8,14,24
1795,543272,Col,Brad,Hand,,,,,,,,,,,,,,,
1796,676720,Was,Tommy,Romero,,,,,,,,,,,,,,,
1797,673231,Pit,Tahnaj,Thomas,,,,,,,,,,,,,,,
1798,669717,SF,Will,Wilson,,,,4.75,,,,,,-4,-6,-11,8,14,24
1799,672701,Mia,Jose,Devers,,4.25,,,,,,,,5,6,15,-15,-19,-46
1800,641999,Mil,Corey,Ray,,,,,2.1,,,,,4,6,15,-13,-20,-47
5001,675657,Col,Chris,McMahon,,,,,,,,,,,,,,,
5002,669387,Pit,Carmen,Mlodzinski,,,,,,,,,,,,,,,
5003,675989,Pit,Cody,Bolton,,,,,,,,,,,,,,,
5004,683425,LAD,Hyun-il,Choi,,,,,,,,,,,,,,,
5005,694180,LAD,Wilman,Diaz,,,,4.75,,,,,,-4,-6,-11,8,14,24
